time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,lag_1,lag_2,lag_3,lag_4,lag_5
2024-09-01T00:00:00.0000000Z,2024-09-02T00:00:00.0000000Z,2024-09-01T00:00:01.5460000Z,2024-09-01T23:59:57.1620000Z,58967,59060,57205,57310,1654.3637445399986,28096,58967.0,59113.0,59365.0,59024.0,59427.0
2024-09-02T00:00:00.0000000Z,2024-09-03T00:00:00.0000000Z,2024-09-02T00:00:05.9620000Z,2024-09-02T23:59:32.3930000Z,57278,59411,57144,59133,1626.6667037999982,8976,57310.0,58967.0,59113.0,59365.0,59024.0
2024-09-03T00:00:00.0000000Z,2024-09-04T00:00:00.0000000Z,2024-09-03T00:01:34.7840000Z,2024-09-03T23:59:57.5280000Z,59123,59803,57402,57493,1459.6029596099995,8240,59133.0,57310.0,58967.0,59113.0,59365.0
2024-09-04T00:00:00.0000000Z,2024-09-05T00:00:00.0000000Z,2024-09-04T00:00:36.9260000Z,2024-09-04T23:58:15.8410000Z,57506,58518,55602,57956,1972.1515429800008,11148,57493.0,59133.0,57310.0,58967.0,59113.0
2024-09-05T00:00:00.0000000Z,2024-09-06T00:00:00.0000000Z,2024-09-05T00:00:13.1590000Z,2024-09-05T23:58:59.1140000Z,57974,58315,55649,56158,1469.00377741,8887,57956.0,57493.0,59133.0,57310.0,58967.0
2024-09-06T00:00:00.0000000Z,2024-09-07T00:00:00.0000000Z,2024-09-06T00:00:07.3080000Z,2024-09-06T23:59:42.7520000Z,56179,56984,52546,53955,2850.0491561100007,29235,56158.0,57956.0,57493.0,59133.0,57310.0
2024-09-07T00:00:00.0000000Z,2024-09-08T00:00:00.0000000Z,2024-09-07T00:00:01.2060000Z,2024-09-07T23:59:47.2860000Z,53947,54839,53731,54147,1032.5358121599988,19948,53955.0,56158.0,57956.0,57493.0,59133.0
2024-09-08T00:00:00.0000000Z,2024-09-09T00:00:00.0000000Z,2024-09-08T00:00:01.9090000Z,2024-09-08T23:59:54.9760000Z,54150,55306,53636,54866,1189.570587339999,26060,54147.0,53955.0,56158.0,57956.0,57493.0
2024-09-09T00:00:00.0000000Z,2024-09-10T00:00:00.0000000Z,2024-09-09T00:00:02.6820000Z,2024-09-09T23:59:23.1430000Z,54876,58070,54587,57052,2608.745980469998,36613,54866.0,54147.0,53955.0,56158.0,57956.0
2024-09-10T00:00:00.0000000Z,2024-09-11T00:00:00.0000000Z,2024-09-10T00:00:32.1490000Z,2024-09-10T23:59:47.4270000Z,57072,58042,56406,57659,1876.3006303900013,39671,57052.0,54866.0,54147.0,53955.0,56158.0
